dataset,target,encoder,model,features,fit_time,score_time,test_accuracy,train_accuracy,test_f1_macro,train_f1_macro,test_log_loss,train_log_loss,test_auc,train_auc,test_brier,train_brier,test_matthews,train_matthews,test_kappa,train_kappa,original_df_mem,encoded_df_mem,blank_encoder_mem,trained_encoder_mem,fit_encoder_time,score_encoder_time
labor.arff,class,OneHotEncoder,LogisticRegression,16,0.0798882,0.384096,0.933333,0.998039,0.94127,0.998462,0.193041,0.106577,0.9375,0.998485,0.0666667,0.00196078,0.883956,0.995847,0.86381,0.995761,19433.7,12312,1040,8312,0.0193323,0.0504306
labor.arff,class,OneHotEncoder,MLPClassifier,16,0.23923,0.387214,0.933333,1,0.949206,1,0.156274,0.0170869,0.925,1,0.0666667,0,0.867912,1,0.847619,1,19433.7,12312,1040,8312,0.0203114,0.0515753
labor.arff,class,OneHotEncoder,RandomForestClassifier,16,0.0979831,0.409301,0.9,1,0.874603,1,0.242653,0.0667117,0.9125,1,0.1,0,0.833956,1,0.82381,1,19433.7,12312,1040,8312,0.0208044,0.0526147
labor.arff,class,OneHotEncoder,SGDClassifier,16,0.0851071,0.402382,0.95,0.990196,0.968889,0.992446,1.72694,0.338615,0.925,0.988636,0.05,0.00980392,0.863246,0.978746,0.857143,0.978479,19433.7,12312,1040,8312,0.0196464,0.0538278
labor.arff,class,OneHotEncoder,SVC,16,0.0806817,0.385679,0.966667,1,0.974603,1,0.178815,0.0942854,0.9625,1,0.0333333,0,0.933956,1,0.92381,1,19433.7,12312,1040,8312,0.0194998,0.0502863
labor.arff,class,OrdinalEncoder,DecisionTreeClassifier,16,0.0494452,0.159763,0.896667,1,0.92381,1,3.56901,0.000000000000000999,0.875,1,0.103333,0,0.792395,1,0.759307,1,19433.7,3693.6,968,7912,0.0204639,0.0203962
labor.arff,class,OrdinalEncoder,GaussianNB,16,0.0508389,0.163012,0.91,0.968854,0.926032,0.975466,0.191858,0.0661577,0.908333,0.973411,0.09,0.0311463,0.832571,0.934804,0.80656,0.932858,19433.7,3693.6,968,7912,0.0213549,0.0185287
labor.arff,class,OrdinalEncoder,GradientBoostingClassifier,16,0.0990786,0.163756,0.933333,1,0.944444,1,0.366629,0.00027737,0.925,1,0.0666667,0,0.876491,1,0.854286,1,19433.7,3693.6,968,7912,0.0204426,0.0188311
labor.arff,class,OrdinalEncoder,KNeighborsClassifier,16,0.049371,0.17103,0.91,0.957164,0.934921,0.967974,0.191764,0.129888,0.8875,0.941459,0.09,0.0428356,0.819676,0.907087,0.790043,0.903423,19433.7,3693.6,968,7912,0.0204554,0.0186079
labor.arff,class,OrdinalEncoder,LogisticRegression,16,0.0515893,0.163543,0.913333,0.980543,0.931746,0.984798,0.204952,0.11745,0.9125,0.98372,0.0866667,0.019457,0.836615,0.95862,0.811688,0.957787,19433.7,3693.6,968,7912,0.0232446,0.0217568
labor.arff,class,OrdinalEncoder,MLPClassifier,16,0.190349,0.155421,0.933333,1,0.946032,1,0.175245,0.0262675,0.9375,1,0.0666667,0,0.875378,1,0.857143,1,19433.7,3693.6,968,7912,0.0198033,0.0180281
labor.arff,class,OrdinalEncoder,RandomForestClassifier,16,0.064062,0.165083,0.93,0.990272,0.942857,0.992443,0.778192,0.0657024,0.9375,0.991206,0.07,0.00972851,0.873369,0.979044,0.854545,0.978785,19433.7,3693.6,968,7912,0.0207205,0.0184686
labor.arff,class,OrdinalEncoder,SGDClassifier,16,0.0482353,0.156445,0.893333,0.951433,0.91746,0.96346,3.68414,1.61171,0.8875,0.94336,0.106667,0.0485671,0.797852,0.897047,0.766234,0.890494,19433.7,3693.6,968,7912,0.0211964,0.0183429
labor.arff,class,OrdinalEncoder,SVC,16,0.0536877,0.166032,0.896667,0.996116,0.920635,0.996969,0.221597,0.124988,0.8875,0.997014,0.103333,0.00388386,0.79986,0.991738,0.768831,0.991567,19433.7,3693.6,968,7912,0.0228758,0.0198216
labor.arff,class,TargetEncoder,DecisionTreeClassifier,16,0.18361,0.325757,0.863333,1,0.89881,1,4.7203,0.000000000000000999,0.8375,1,0.136667,0,0.717395,1,0.684307,1,19433.7,3693.6,1280,14851.2,0.11239,0.0591045
labor.arff,class,TargetEncoder,GaussianNB,16,0.187109,0.339529,0.946667,0.949321,0.963492,0.962477,0.431807,0.303685,0.925,0.927778,0.0533333,0.0506787,0.887728,0.890886,0.868831,0.884776,19433.7,3693.6,1280,14851.2,0.115349,0.0635479
labor.arff,class,TargetEncoder,GradientBoostingClassifier,16,0.223332,0.326904,0.84,1,0.884921,1,0.772524,0.000260255,0.8125,1,0.16,0,0.65415,1,0.627164,1,19433.7,3693.6,1280,14851.2,0.106324,0.0573837
labor.arff,class,TargetEncoder,KNeighborsClassifier,16,0.177214,0.335215,0.933333,0.953243,0.949206,0.963628,0.203776,0.146688,0.925,0.952496,0.0666667,0.0467572,0.867912,0.898666,0.847619,0.89819,19433.7,3693.6,1280,14851.2,0.108712,0.0628732
labor.arff,class,TargetEncoder,LogisticRegression,16,0.209362,0.397375,0.933333,0.980543,0.952381,0.984843,0.178398,0.132068,0.9125,0.98372,0.0666667,0.019457,0.860447,0.958365,0.838095,0.95768,19433.7,3693.6,1280,14851.2,0.129996,0.07175
labor.arff,class,TargetEncoder,MLPClassifier,16,0.321965,0.339955,0.933333,1,0.952381,1,0.132939,0.0502451,0.9125,1,0.0666667,0,0.860447,1,0.838095,1,19433.7,3693.6,1280,14851.2,0.10848,0.0614194
labor.arff,class,TargetEncoder,RandomForestClassifier,16,0.193627,0.34237,0.933333,0.996154,0.94127,0.99697,0.228931,0.0745908,0.9375,0.997059,0.0666667,0.00384615,0.883956,0.992036,0.86381,0.99172,19433.7,3693.6,1280,14851.2,0.110068,0.0616199
labor.arff,class,TargetEncoder,SGDClassifier,16,0.173372,0.341734,0.933333,0.947549,0.946032,0.959087,2.3067,1.7484,0.9375,0.944207,0.0666667,0.052451,0.875378,0.893051,0.857143,0.885383,19433.7,3693.6,1280,14851.2,0.105297,0.0573293
labor.arff,class,TargetEncoder,SVC,16,0.173902,0.341121,0.896667,0.982466,0.92381,0.986335,0.197164,0.114371,0.875,0.98519,0.103333,0.0175339,0.792395,0.962646,0.759307,0.961872,19433.7,3693.6,1280,14851.2,0.105351,0.0587807
letter.arff,class,BaseNEncoder,DecisionTreeClassifier,16,0.071491,0.0383982,0.99295,1,0.913141,1,0.243496,0.000000000000000999,0.955143,1,0.00704993,0,0.909791,1,0.90947,1,144000,144000,1528,2064,0.000326514,0.0000118
letter.arff,class,BaseNEncoder,GaussianNB,16,0.025251,0.0432615,0.973,0.973261,0.647731,0.654333,0.0875317,0.0862112,0.799869,0.805388,0.0270001,0.0267389,0.635728,0.641383,0.633776,0.640464,144000,144000,1528,2064,0.000323391,0.0000108
letter.arff,class,BaseNEncoder,GradientBoostingClassifier,16,1.68638,0.0658284,0.99305,0.994178,0.907147,0.923306,0.0237355,0.0205657,0.920411,0.931003,0.00695025,0.00582222,0.907022,0.922804,0.903568,0.920295,144000,144000,1528,2064,0.000341678,0.0000119
letter.arff,class,BaseNEncoder,KNeighborsClassifier,16,0.13368,3.20685,0.99805,0.998867,0.975771,0.985962,0.0116216,0.00359655,0.983088,0.989462,0.00194998,0.00113333,0.97489,0.985398,0.974756,0.985371,144000,144000,1528,2064,0.000363517,0.0000109
letter.arff,class,BaseNEncoder,LogisticRegression,16,0.165973,0.0403096,0.976901,0.977056,0.640253,0.643698,0.0706884,0.0697901,0.753033,0.75338,0.0230994,0.0229444,0.654086,0.657202,0.629223,0.632686,144000,144000,1528,2064,0.000373173,0.0000128
letter.arff,class,BaseNEncoder,MLPClassifier,16,7.96826,0.0663612,0.99795,0.999567,0.974431,0.994661,0.00575877,0.00241683,0.98246,0.996372,0.00205005,0.000433333,0.973493,0.99444,0.973364,0.994435,144000,144000,1528,2064,0.000350189,0.0000111
letter.arff,class,BaseNEncoder,RandomForestClassifier,16,0.144871,0.0586131,0.99515,0.999706,0.936256,0.996363,0.0229909,0.00464573,0.941494,0.996378,0.00485015,0.000294444,0.935866,0.996218,0.933748,0.996209,144000,144000,1528,2064,0.000330138,0.0000112
letter.arff,class,BaseNEncoder,SGDClassifier,16,0.0680293,0.0408442,0.969002,0.968283,0.568878,0.567782,0.436259,0.439805,0.750637,0.751889,0.0309985,0.0317168,0.573238,0.570754,0.55385,0.552258,144000,144000,1528,2064,0.000343728,0.0000129
letter.arff,class,BaseNEncoder,SVC,16,10.0436,0.277741,0.977251,0.977461,0.621027,0.628221,0.0725609,0.0719029,0.731416,0.733829,0.0227493,0.0225389,0.654304,0.659792,0.610856,0.61799,144000,144000,1528,2064,0.000400615,0.0000109
letter.arff,class,BinaryEncoder,DecisionTreeClassifier,16,0.071375,0.0388302,0.9931,1,0.915271,1,0.238319,0.000000000000000999,0.958162,1,0.00690005,0,0.912047,1,0.911678,1,144000,144000,1280,1720,0.00034101,0.0000103
letter.arff,class,BinaryEncoder,GaussianNB,16,0.0255969,0.0429827,0.973,0.973261,0.647731,0.654333,0.0875317,0.0862112,0.799869,0.805388,0.0270001,0.0267389,0.635728,0.641383,0.633776,0.640464,144000,144000,1280,1720,0.000327826,0.0000107
letter.arff,class,BinaryEncoder,GradientBoostingClassifier,16,1.73182,0.0686309,0.99305,0.994178,0.907147,0.923306,0.0237301,0.0205657,0.920411,0.931003,0.00695025,0.00582222,0.907022,0.922804,0.903568,0.920295,144000,144000,1280,1720,0.000310421,0.0000119
letter.arff,class,BinaryEncoder,KNeighborsClassifier,16,0.135008,3.12996,0.99805,0.998867,0.975771,0.985962,0.0116216,0.00359655,0.983088,0.989462,0.00194998,0.00113333,0.97489,0.985398,0.974756,0.985371,144000,144000,1280,1720,0.000311685,0.000015
letter.arff,class,BinaryEncoder,LogisticRegression,16,0.16309,0.0380897,0.976901,0.977056,0.640253,0.643698,0.0706884,0.0697901,0.753033,0.75338,0.0230994,0.0229444,0.654086,0.657202,0.629223,0.632686,144000,144000,1280,1720,0.000336337,0.0000104
letter.arff,class,BinaryEncoder,MLPClassifier,16,8.43825,0.0671524,0.9978,0.999733,0.972613,0.996718,0.00575217,0.00208971,0.982382,0.998094,0.0022,0.000266667,0.971594,0.996582,0.971467,0.996579,144000,144000,1280,1720,0.00031321,0.0000105
letter.arff,class,BinaryEncoder,RandomForestClassifier,16,0.152717,0.062711,0.995,0.999644,0.933931,0.995606,0.0230856,0.00469941,0.940877,0.995627,0.00499995,0.000355556,0.933636,0.995432,0.931349,0.995421,144000,144000,1280,1720,0.000423932,0.0000129
letter.arff,class,BinaryEncoder,SGDClassifier,16,0.0665051,0.0391921,0.96955,0.970172,0.57891,0.577917,0.385542,0.396974,0.749779,0.749921,0.0304502,0.0298277,0.580909,0.583798,0.563828,0.563447,144000,144000,1280,1720,0.00033865,0.0000105
letter.arff,class,BinaryEncoder,SVC,16,10.0192,0.280239,0.977251,0.977461,0.621027,0.628221,0.072575,0.0719067,0.731416,0.733829,0.0227493,0.0225389,0.654304,0.659792,0.610856,0.61799,144000,144000,1280,1720,0.000365543,0.0000104
letter.arff,class,HashingEncoder,DecisionTreeClassifier,16,0.0725767,0.0403014,0.9931,1,0.915521,1,0.23832,0.000000000000000999,0.957579,1,0.00690008,0,0.912347,1,0.911927,1,144000,144000,944,992,0.000242901,0.0000112
letter.arff,class,HashingEncoder,GaussianNB,16,0.0265701,0.045082,0.973,0.973261,0.647731,0.654333,0.0875317,0.0862112,0.799869,0.805388,0.0270001,0.0267389,0.635728,0.641383,0.633776,0.640464,144000,144000,944,992,0.000240254,0.0000118
letter.arff,class,HashingEncoder,GradientBoostingClassifier,16,1.77344,0.0687223,0.99305,0.994178,0.907147,0.923306,0.0237329,0.0205657,0.920411,0.931003,0.00695025,0.00582222,0.907022,0.922804,0.903568,0.920295,144000,144000,944,992,0.000249219,0.0000131
letter.arff,class,HashingEncoder,KNeighborsClassifier,16,0.136751,3.37684,0.99805,0.998867,0.975771,0.985962,0.0116216,0.00359655,0.983088,0.989462,0.00194998,0.00113333,0.97489,0.985398,0.974756,0.985371,144000,144000,944,992,0.000220704,0.0000115
letter.arff,class,HashingEncoder,LogisticRegression,16,0.173915,0.0410249,0.976901,0.977056,0.640253,0.643698,0.0706884,0.0697901,0.753033,0.75338,0.0230994,0.0229444,0.654086,0.657202,0.629223,0.632686,144000,144000,944,992,0.000260162,0.0000116
letter.arff,class,HashingEncoder,MLPClassifier,16,8.06813,0.0701011,0.99785,0.99965,0.973219,0.99569,0.0056975,0.0021786,0.982408,0.997332,0.00215008,0.000349997,0.972234,0.99551,0.972099,0.995508,144000,144000,944,992,0.000223064,0.0000113
letter.arff,class,HashingEncoder,RandomForestClassifier,16,0.148329,0.0620673,0.99465,0.9997,0.92944,0.996293,0.025028,0.00462111,0.937148,0.996309,0.00535005,0.000300003,0.929064,0.996145,0.926677,0.996136,144000,144000,944,992,0.000226355,0.0000112
letter.arff,class,HashingEncoder,SGDClassifier,16,0.0659726,0.0422468,0.9692,0.9688,0.563837,0.559478,0.426863,0.41412,0.747792,0.740641,0.0307997,0.0312,0.559382,0.555694,0.548558,0.543912,144000,144000,944,992,0.000304651,0.0000144
letter.arff,class,HashingEncoder,SVC,16,10.6287,0.305731,0.977251,0.977461,0.621027,0.628221,0.0725561,0.0719061,0.731416,0.733829,0.0227493,0.0225389,0.654304,0.659792,0.610856,0.61799,144000,144000,944,992,0.000240612,0.0000118
letter.arff,class,LeaveOneOutEncoder,DecisionTreeClassifier,16,0.0741667,0.0400997,0.9929,1,0.913267,1,0.245227,0.000000000000000999,0.958642,1,0.00710005,0,0.909919,1,0.909569,1,144000,144000,1320,1616,0.000720501,0.0000152
letter.arff,class,LeaveOneOutEncoder,GaussianNB,16,0.0254737,0.0434913,0.973,0.973261,0.647731,0.654333,0.0875317,0.0862112,0.799869,0.805388,0.0270001,0.0267389,0.635728,0.641383,0.633776,0.640464,144000,144000,1320,1616,0.000673366,0.0000106
letter.arff,class,LeaveOneOutEncoder,GradientBoostingClassifier,16,1.69454,0.0659362,0.99305,0.994178,0.907147,0.923306,0.0237265,0.0205657,0.920411,0.931003,0.00695025,0.00582222,0.907022,0.922804,0.903568,0.920295,144000,144000,1320,1616,0.000756502,0.0000113
letter.arff,class,LeaveOneOutEncoder,KNeighborsClassifier,16,0.140021,3.29245,0.99805,0.998867,0.975771,0.985962,0.0116216,0.00359655,0.983088,0.989462,0.00194998,0.00113333,0.97489,0.985398,0.974756,0.985371,144000,144000,1320,1616,0.000716901,0.00000992
letter.arff,class,LeaveOneOutEncoder,LogisticRegression,16,0.171014,0.0420414,0.976901,0.977056,0.640253,0.643698,0.0706884,0.0697901,0.753033,0.75338,0.0230994,0.0229444,0.654086,0.657202,0.629223,0.632686,144000,144000,1320,1616,0.00077889,0.0000116
letter.arff,class,LeaveOneOutEncoder,MLPClassifier,16,8.36709,0.0678916,0.99775,0.999661,0.971724,0.99581,0.00588939,0.00215739,0.979415,0.996486,0.00225,0.000338886,0.970799,0.995644,0.970553,0.995634,144000,144000,1320,1616,0.000820255,0.0000105
letter.arff,class,LeaveOneOutEncoder,RandomForestClassifier,16,0.148954,0.062971,0.99505,0.999572,0.934525,0.994708,0.023047,0.00466062,0.939085,0.994739,0.0049503,0.000427776,0.934416,0.994502,0.93197,0.994486,144000,144000,1320,1616,0.000767231,0.0000118
letter.arff,class,LeaveOneOutEncoder,SGDClassifier,16,0.0752497,0.0412564,0.970501,0.969811,0.57554,0.564543,0.43247,0.44311,0.74928,0.74193,0.0294986,0.030189,0.585408,0.573636,0.561459,0.550095,144000,144000,1320,1616,0.000831866,0.000011
letter.arff,class,LeaveOneOutEncoder,SVC,16,10.3574,0.285517,0.977251,0.977461,0.621027,0.628221,0.0725501,0.0719063,0.731416,0.733829,0.0227493,0.0225389,0.654304,0.659792,0.610856,0.61799,144000,144000,1320,1616,0.000751591,0.0000103
letter.arff,class,OneHotEncoder,DecisionTreeClassifier,16,0.0719912,0.0391591,0.9938,1,0.923587,1,0.214145,0.000000000000000999,0.959103,1,0.00620013,0,0.920954,1,0.920359,1,144000,144000,1040,1480,0.00034616,0.0000116
letter.arff,class,OneHotEncoder,GaussianNB,16,0.0251362,0.0431477,0.973,0.973261,0.647731,0.654333,0.0875317,0.0862112,0.799869,0.805388,0.0270001,0.0267389,0.635728,0.641383,0.633776,0.640464,144000,144000,1040,1480,0.000325966,0.0000121
letter.arff,class,OneHotEncoder,GradientBoostingClassifier,16,1.68532,0.0661641,0.99305,0.994178,0.907147,0.923306,0.0237256,0.0205657,0.920411,0.931003,0.00695025,0.00582222,0.907022,0.922804,0.903568,0.920295,144000,144000,1040,1480,0.00035553,0.0000115
letter.arff,class,OneHotEncoder,KNeighborsClassifier,16,0.132393,3.21583,0.99805,0.998867,0.975771,0.985962,0.0116216,0.00359655,0.983088,0.989462,0.00194998,0.00113333,0.97489,0.985398,0.974756,0.985371,144000,144000,1040,1480,0.000321817,0.000011
letter.arff,class,OneHotEncoder,LogisticRegression,16,0.165342,0.0388949,0.976901,0.977056,0.640253,0.643698,0.0706884,0.0697901,0.753033,0.75338,0.0230994,0.0229444,0.654086,0.657202,0.629223,0.632686,144000,144000,1040,1480,0.000398707,0.0000119
letter.arff,class,OneHotEncoder,MLPClassifier,16,8.18014,0.0666363,0.99785,0.9996,0.973197,0.995076,0.00552948,0.00235384,0.981832,0.997043,0.00214993,0.000400001,0.97219,0.994869,0.972077,0.994868,144000,144000,1040,1480,0.000370955,0.0000112
letter.arff,class,OneHotEncoder,RandomForestClassifier,16,0.148561,0.0601471,0.995,0.999661,0.933993,0.995813,0.0212825,0.00467256,0.939665,0.995832,0.00500025,0.000338889,0.933763,0.995646,0.93141,0.995636,144000,144000,1040,1480,0.000387788,0.0000313
letter.arff,class,OneHotEncoder,SGDClassifier,16,0.0644248,0.0394556,0.970401,0.969394,0.560212,0.547198,0.45744,0.449472,0.73328,0.72693,0.0295989,0.0306056,0.565798,0.553852,0.545967,0.532466,144000,144000,1040,1480,0.000311041,0.0000108
letter.arff,class,OneHotEncoder,SVC,16,10.0838,0.284103,0.977251,0.977461,0.621027,0.628221,0.0725444,0.0719057,0.731416,0.733829,0.0227493,0.0225389,0.654304,0.659792,0.610856,0.61799,144000,144000,1040,1480,0.00033803,0.0000112
letter.arff,class,OrdinalEncoder,DecisionTreeClassifier,16,0.0722539,0.0411325,0.99325,1,0.916867,1,0.233137,0.000000000000000999,0.957642,1,0.00675,0,0.913764,1,0.913352,1,144000,144000,968,1080,0.000317883,0.0000158
letter.arff,class,OrdinalEncoder,GaussianNB,16,0.0256005,0.0442885,0.973,0.973261,0.647731,0.654333,0.0875317,0.0862112,0.799869,0.805388,0.0270001,0.0267389,0.635728,0.641383,0.633776,0.640464,144000,144000,968,1080,0.000303793,0.0000113
letter.arff,class,OrdinalEncoder,GradientBoostingClassifier,16,1.80762,0.070187,0.99305,0.994178,0.907147,0.923306,0.0237279,0.0205657,0.920411,0.931003,0.00695025,0.00582222,0.907022,0.922804,0.903568,0.920295,144000,144000,968,1080,0.000366807,0.0000127
letter.arff,class,OrdinalEncoder,KNeighborsClassifier,16,0.14189,3.48136,0.99805,0.998867,0.975771,0.985962,0.0116216,0.00359655,0.983088,0.989462,0.00194998,0.00113333,0.97489,0.985398,0.974756,0.985371,144000,144000,968,1080,0.000395417,0.0000125
letter.arff,class,OrdinalEncoder,LogisticRegression,16,0.167718,0.0407974,0.976901,0.977056,0.640253,0.643698,0.0706884,0.0697901,0.753033,0.75338,0.0230994,0.0229444,0.654086,0.657202,0.629223,0.632686,144000,144000,968,1080,0.000319982,0.000011
letter.arff,class,OrdinalEncoder,MLPClassifier,16,7.82691,0.0697603,0.99795,0.999622,0.974455,0.995355,0.00545692,0.00240129,0.983059,0.997775,0.00204987,0.000377779,0.973495,0.995161,0.973388,0.995158,144000,144000,968,1080,0.000362253,0.0000118
letter.arff,class,OrdinalEncoder,RandomForestClassifier,16,0.154903,0.0684025,0.99485,0.999611,0.932344,0.995191,0.0198273,0.00478271,0.940208,0.995217,0.0051501,0.000388884,0.931834,0.995003,0.929682,0.994989,144000,144000,968,1080,0.000326777,0.0000116
letter.arff,class,OrdinalEncoder,SGDClassifier,16,0.0624095,0.041018,0.9716,0.970817,0.585118,0.590047,0.434989,0.423458,0.750922,0.754047,0.0284002,0.0291832,0.586917,0.586974,0.571263,0.575433,144000,144000,968,1080,0.000314879,0.0000117
letter.arff,class,OrdinalEncoder,SVC,16,10.3083,0.297658,0.977251,0.977461,0.621027,0.628221,0.0725897,0.0719017,0.731416,0.733829,0.0227493,0.0225389,0.654304,0.659792,0.610856,0.61799,144000,144000,968,1080,0.000319743,0.000011
letter.arff,class,TargetEncoder,DecisionTreeClassifier,16,0.0747566,0.0449348,0.9935,1,0.919885,1,0.224505,0.000000000000000999,0.958378,1,0.00650008,0,0.916881,1,0.916501,1,144000,144000,1280,1424,0.000900292,0.0000113
letter.arff,class,TargetEncoder,GaussianNB,16,0.0260663,0.0450073,0.973,0.973261,0.647731,0.654333,0.0875317,0.0862112,0.799869,0.805388,0.0270001,0.0267389,0.635728,0.641383,0.633776,0.640464,144000,144000,1280,1424,0.000730324,0.0000114
letter.arff,class,TargetEncoder,GradientBoostingClassifier,16,1.76141,0.0699061,0.99305,0.994178,0.907147,0.923306,0.0237289,0.0205657,0.920411,0.931003,0.00695025,0.00582222,0.907022,0.922804,0.903568,0.920295,144000,144000,1280,1424,0.000705075,0.0000138
letter.arff,class,TargetEncoder,KNeighborsClassifier,16,0.159677,3.40793,0.99805,0.998867,0.975771,0.985962,0.0116216,0.00359655,0.983088,0.989462,0.00194998,0.00113333,0.97489,0.985398,0.974756,0.985371,144000,144000,1280,1424,0.000828218,0.0000104
letter.arff,class,TargetEncoder,LogisticRegression,16,0.167248,0.0410854,0.976901,0.977056,0.640253,0.643698,0.0706884,0.0697901,0.753033,0.75338,0.0230994,0.0229444,0.654086,0.657202,0.629223,0.632686,144000,144000,1280,1424,0.000700235,0.0000129
letter.arff,class,TargetEncoder,MLPClassifier,16,7.88403,0.0686142,0.99745,0.999667,0.968418,0.995898,0.0060074,0.00238572,0.98104,0.997667,0.00254997,0.00033333,0.967232,0.995727,0.96709,0.995724,144000,144000,1280,1424,0.000811458,0.0000107
letter.arff,class,TargetEncoder,RandomForestClassifier,16,0.157357,0.0695628,0.9953,0.999767,0.938063,0.997121,0.0197481,0.00467507,0.943414,0.99713,0.0046999,0.000233334,0.937814,0.997004,0.935636,0.996999,144000,144000,1280,1424,0.000683904,0.0000104
letter.arff,class,TargetEncoder,SGDClassifier,16,0.0627168,0.0406066,0.9653,0.964917,0.563602,0.559601,0.484088,0.511404,0.765277,0.763142,0.0346995,0.0350834,0.564844,0.56058,0.546596,0.542391,144000,144000,1280,1424,0.000783944,0.0000107
letter.arff,class,TargetEncoder,SVC,16,10.3334,0.298013,0.977251,0.977461,0.621027,0.628221,0.0725411,0.0719066,0.731416,0.733829,0.0227493,0.0225389,0.654304,0.659792,0.610856,0.61799,144000,144000,1280,1424,0.000733662,0.00000987
lymph.arff,class,BaseNEncoder,DecisionTreeClassifier,18,0.229729,0.565978,0.81125,1,0.824746,1,6.51919,0.000000000000000999,0.812401,1,0.18875,0,0.62709,1,0.620996,1,123592,40492.8,1528,15304,0.126104,0.0872637
lymph.arff,class,BaseNEncoder,GaussianNB,18,0.235371,0.583031,0.552321,0.727463,0.301678,0.790264,12.3695,4.0553,0.584821,0.705526,0.447679,0.272537,0.174711,0.473785,0.168385,0.427385,123592,40492.8,1528,15304,0.128971,0.0928423
lymph.arff,class,BaseNEncoder,GradientBoostingClassifier,18,0.320536,0.572519,0.858095,1,0.867245,1,0.442875,0.0238717,0.857738,1,0.141905,0,0.732977,1,0.714144,1,123592,40492.8,1528,15304,0.133534,0.0957742
lymph.arff,class,BaseNEncoder,KNeighborsClassifier,18,0.232837,0.577058,0.831786,0.903164,0.851923,0.914422,1.24745,0.24409,0.826587,0.89874,0.168214,0.0968364,0.671958,0.805753,0.657454,0.803161,123592,40492.8,1528,15304,0.129485,0.0891602
lymph.arff,class,BaseNEncoder,LogisticRegression,18,0.219504,0.537314,0.863333,0.926416,0.876531,0.933837,0.318354,0.210662,0.862798,0.92418,0.136667,0.0735841,0.735488,0.852087,0.72429,0.850993,123592,40492.8,1528,15304,0.120357,0.0832802
